Time	Score	Hips	Spine		Neck		LeftUpperArm	LeftLowerArm	LeftHand				RightUpperArm	RightLowerArm	RightHand				LeftUpperLeg	LeftLowerLeg	LeftFoot		RightUpperLeg	RightLowerLeg	RightFoot		LeftShoulder	RightShoulder	Upper Lip Raiser	Jaw Lowerer	Lip Stretcher L	Lip Stretcher R	Brow Lowerer L	Brow Lowerer R	Lip Corner Depressor L	Lip Corner Depressor R	Eyelid Closed L	Eyelid Closed R	
00:00:01.0995721	684	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.4, 1.1, -0.1)	(-0.4, 0.9, 0.1)				(0.1, 1.4, -0.1)	(0.2, 1.1, -0.1)	(0.4, 0.9, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4276026	0.1520959	0.06910405	0.05934649	0.6039293	0.6039293	0.1101048	0.09001911	0.5449584	0.492679
00:00:01.1005746	684	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.4, 1.1, -0.1)	(-0.4, 0.9, 0.1)				(0.1, 1.4, -0.1)	(0.2, 1.1, -0.1)	(0.4, 0.9, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4276026	0.1520959	0.06910405	0.05934649	0.6039293	0.6039293	0.1101048	0.09001911	0.5449584	0.492679
00:00:01.1010730	684	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.4, 1.1, -0.1)	(-0.4, 0.9, 0.1)				(0.1, 1.4, -0.1)	(0.2, 1.1, -0.1)	(0.4, 0.9, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4276026	0.1520959	0.06910405	0.05934649	0.6039293	0.6039293	0.1101048	0.09001911	0.5449584	0.492679
00:00:01.1856301	750	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.5, 1.2, -0.1)	(-0.7, 1.2, 0.1)				(0.1, 1.4, -0.1)	(0.3, 1.2, -0.1)	(0.5, 1.3, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.3977605	0.1486399	0.003895055	0	0.5412113	0.5412113	0.1295011	0	0.3921602	0.4634026
00:00:01.1866305	750	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.5, 1.2, -0.1)	(-0.7, 1.2, 0.1)				(0.1, 1.4, -0.1)	(0.3, 1.2, -0.1)	(0.5, 1.3, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.3977605	0.1486399	0.003895055	0	0.5412113	0.5412113	0.1295011	0	0.3921602	0.4634026
00:00:01.2756895	804	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.5, 1.3, -0.1)	(-0.7, 1.4, 0.1)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.5, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.5308459	0.1342983	0.01964088	7.567834E-05	0.8647061	0.8647061	0.1100885	0.1534364	0.3178376	0.4302209
00:00:01.2761907	804	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.5, 1.3, -0.1)	(-0.7, 1.4, 0.1)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.5, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.5308459	0.1342983	0.01964088	7.567834E-05	0.8647061	0.8647061	0.1100885	0.1534364	0.3178376	0.4302209
00:00:01.2766911	804	(-0.1, 1.0, 0.0)	(-0.1, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.3, 1.4, -0.1)	(-0.5, 1.3, -0.1)	(-0.7, 1.4, 0.1)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.5, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.0, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.1, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.5308459	0.1342983	0.01964088	7.567834E-05	0.8647061	0.8647061	0.1100885	0.1534364	0.3178376	0.4302209
00:00:01.3592448	860	(0.0, 1.0, 0.0)	(0.0, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.6, 0.0)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.3798375	0.2462471	0.02354729	0	0.8833351	0.8833351	0.01640152	0.01663774	0.3867244	0.5385107
00:00:01.3607453	860	(0.0, 1.0, 0.0)	(0.0, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.6, 0.0)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.3798375	0.2462471	0.02354729	0	0.8833351	0.8833351	0.01640152	0.01663774	0.3867244	0.5385107
00:00:01.3617486	860	(0.0, 1.0, 0.0)	(0.0, 1.1, -0.1)		(-0.1, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.6, 0.0)				(0.1, 1.4, -0.1)	(0.4, 1.3, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.3798375	0.2462471	0.02354729	0	0.8833351	0.8833351	0.01640152	0.01663774	0.3867244	0.5385107
00:00:01.4527461	913	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.4, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.5687201	0.1745722	0.02801822	0.003793941	0.8104689	0.8104689	0.01496872	0.02076095	0.3878552	0.5954864
00:00:01.4537490	913	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.4, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.0)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.5687201	0.1745722	0.02801822	0.003793941	0.8104689	0.8104689	0.01496872	0.02076095	0.3878552	0.5954864
00:00:01.5433063	972	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.5, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.4, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4660102	0.211308	0	0.0001100386	0.5140043	0.5140043	0.02316156	0.01586813	0.2833077	0.5733331
00:00:01.5443063	972	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.5, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.4, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4660102	0.211308	0	0.0001100386	0.5140043	0.5140043	0.02316156	0.01586813	0.2833077	0.5733331
00:00:01.5448068	972	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.5, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.4, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4660102	0.211308	0	0.0001100386	0.5140043	0.5140043	0.02316156	0.01586813	0.2833077	0.5733331
00:00:01.6348665	1029	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.5, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4009656	0.2527726	0	0	0.808735	0.808735	0	0	0.4377504	0.6578861
00:00:01.6358674	1029	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.5, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4009656	0.2527726	0	0	0.808735	0.808735	0	0	0.4377504	0.6578861
00:00:01.6368687	1029	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.5, 1.4, -0.1)	(-0.6, 1.7, 0.0)				(0.2, 1.4, -0.1)	(0.5, 1.4, -0.1)	(0.5, 1.6, 0.0)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4009656	0.2527726	0	0	0.808735	0.808735	0	0	0.4377504	0.6578861
00:00:01.7189223	1086	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.4, -0.1)	(-0.6, 1.6, 0.0)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.6, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3707443	0.1879195	0	0.02726742	0.508524	0.508524	0.01638028	0.01957433	0.3907487	0.5910576
00:00:01.7204269	1086	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.4, -0.1)	(-0.6, 1.6, 0.0)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.6, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3707443	0.1879195	0	0.02726742	0.508524	0.508524	0.01638028	0.01957433	0.3907487	0.5910576
00:00:01.8238075	1139	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.3, -0.1)	(-0.6, 1.4, 0.1)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.4, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4074446	0.2416289	0.06205924	0.02092804	0.6962383	0.6962383	0.02577087	0	0.3184787	0.61222
00:00:01.8243072	1139	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.3, -0.1)	(-0.6, 1.4, 0.1)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.4, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4074446	0.2416289	0.06205924	0.02092804	0.6962383	0.6962383	0.02577087	0	0.3184787	0.61222
00:00:01.8253072	1139	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.3, -0.1)	(-0.6, 1.4, 0.1)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.4, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4074446	0.2416289	0.06205924	0.02092804	0.6962383	0.6962383	0.02577087	0	0.3184787	0.61222
00:00:01.8258113	1139	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.3, -0.1)	(-0.6, 1.4, 0.1)				(0.2, 1.4, -0.1)	(0.5, 1.3, -0.1)	(0.6, 1.4, 0.1)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.1, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4074446	0.2416289	0.06205924	0.02092804	0.6962383	0.6962383	0.02577087	0	0.3184787	0.61222
00:00:01.9083182	1205	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.3, 1.2, 0.0)	(-0.5, 1.2, 0.1)				(0.2, 1.4, -0.1)	(0.4, 1.2, 0.0)	(0.6, 1.2, 0.2)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3688092	0.1814822	0.02254787	0.01076581	0.7053483	0.7053483	0	0.03088031	0.2913921	0.4346406
00:00:01.9093191	1205	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.3, 1.2, 0.0)	(-0.5, 1.2, 0.1)				(0.2, 1.4, -0.1)	(0.4, 1.2, 0.0)	(0.6, 1.2, 0.2)				(-0.1, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3688092	0.1814822	0.02254787	0.01076581	0.7053483	0.7053483	0	0.03088031	0.2913921	0.4346406
00:00:01.9903735	1258	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.2, -0.1)	(-0.4, 1.1, 0.1)				(0.2, 1.4, -0.1)	(0.4, 1.2, 0.0)	(0.5, 1.1, 0.2)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4264434	0.2020351	0.02977777	0.01737615	0.5682101	0.5682101	0.03883792	0.00223551	0.2536834	0.3629825
00:00:01.9913735	1258	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.2, -0.1)	(-0.4, 1.1, 0.1)				(0.2, 1.4, -0.1)	(0.4, 1.2, 0.0)	(0.5, 1.1, 0.2)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4264434	0.2020351	0.02977777	0.01737615	0.5682101	0.5682101	0.03883792	0.00223551	0.2536834	0.3629825
00:00:01.9923740	1258	(0.0, 1.0, 0.0)	(0.0, 1.1, 0.0)		(0.0, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.2, -0.1)	(-0.4, 1.1, 0.1)				(0.2, 1.4, -0.1)	(0.4, 1.2, 0.0)	(0.5, 1.1, 0.2)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4264434	0.2020351	0.02977777	0.01737615	0.5682101	0.5682101	0.03883792	0.00223551	0.2536834	0.3629825
00:00:02.0739289	1309	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.3, 1.0, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.4, 1.0, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.5197785	0.1747992	0.2402283	0.02366073	0.7495911	0.7495911	0.04512519	0.03360378	0.1650504	0.2841645
00:00:02.0749301	1309	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.3, 1.0, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.4, 1.0, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.5197785	0.1747992	0.2402283	0.02366073	0.7495911	0.7495911	0.04512519	0.03360378	0.1650504	0.2841645
00:00:02.1619873	1362	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.2, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4251417	0.2236556	0	0	0.4687371	0.4687371	0.1173986	0.02682023	0.1678261	0.2482247
00:00:02.1629865	1362	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.2, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4251417	0.2236556	0	0	0.4687371	0.4687371	0.1173986	0.02682023	0.1678261	0.2482247
00:00:02.1634878	1362	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.2, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.4251417	0.2236556	0	0	0.4687371	0.4687371	0.1173986	0.02682023	0.1678261	0.2482247
00:00:02.2535472	1417	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.2, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.2, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3643913	0.1985509	0.2046313	0.1405405	0.4478554	0.4478554	0.02747965	0.1439165	0.0265429	0.1497171
00:00:02.2545513	1417	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.2, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.3, 1.1, 0.0)	(0.2, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.3643913	0.1985509	0.2046313	0.1405405	0.4478554	0.4478554	0.02747965	0.1439165	0.0265429	0.1497171
00:00:02.3446074	1475	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.1, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.2, 1.1, 0.0)	(0.2, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.2380613	0.2545381	0.03068727	0.01441639	0.518629	0.518629	0.08074763	0.09326194	0.05478544	0.05397838
00:00:02.3451078	1475	(0.1, 1.0, 0.0)	(0.1, 1.1, 0.0)		(0.1, 1.5, -0.1)		(-0.1, 1.4, -0.1)	(-0.2, 1.1, -0.1)	(-0.1, 0.9, 0.1)				(0.2, 1.4, -0.1)	(0.2, 1.1, 0.0)	(0.2, 0.9, 0.1)				(0.0, 0.9, 0.0)	(-0.1, 0.5, 0.1)	(-0.1, 0.1, 0.1)		(0.1, 0.9, 0.0)	(0.2, 0.5, 0.1)	(0.2, 0.1, 0.1)		(0.0, 1.4, -0.1)	(0.1, 1.4, -0.1)	0.2380613	0.2545381	0.03068727	0.01441639	0.518629	0.518629	0.08074763	0.09326194	0.05478544	0.05397838
